bus_id,voltage,dc,symbol,under_construction,tags,x,y,country,geometry,index_right,source,id,name
way/97937366-400,400,f,Substation,f,way/97937366,-2.942281555166585,37.216816296696365,ES,POINT (-2.942281555166585 37.216816296696365),41.0,https://simplemaps.com,ESGR,Granada
way/98127909-220,220,f,Substation,f,way/98127909,-5.717738624684974,36.14523930185986,ES,POINT (-5.717738624684974 36.14523930185986),23.0,https://simplemaps.com,ESCA,Cádiz
way/983523978-220,220,f,Substation,f,way/983523978,-3.671946289454596,40.51921285495616,ES,POINT (-3.6719462894545956 40.51921285495616),50.0,https://simplemaps.com,ESM,Madrid
way/983523978-400,400,f,Substation,f,way/983523978,-3.671741180885573,40.51943576611277,ES,POINT (-3.671741180885573 40.51943576611277),50.0,https://simplemaps.com,ESM,Madrid
way/98603324-400,400,f,Substation,f,way/98603324,-5.606054281712327,36.03218693362122,ES,POINT (-5.606054281712327 36.03218693362122),23.0,https://simplemaps.com,ESCA,Cádiz
way/986410926-400,400,f,Substation,f,way/986410926,-6.551193787012431,40.642209831722674,ES,POINT (-6.551193787012431 40.642209831722674),31.0,https://simplemaps.com,ESSA,Salamanca
way/986410945-400,400,f,Substation,f,way/986410945,-6.560160300536124,40.61255239371956,ES,POINT (-6.560160300536124 40.61255239371956),31.0,https://simplemaps.com,ESSA,Salamanca
way/989699715-400,400,f,Substation,f,way/989699715,-6.360559178196425,39.79927682633197,ES,POINT (-6.360559178196425 39.79927682633197),17.0,https://simplemaps.com,ESCC,Cáceres
way/990136230-220,220,f,Substation,f,way/990136230,-6.424683235104082,39.50700979232148,ES,POINT (-6.424683235104082 39.507009792321476),17.0,https://simplemaps.com,ESCC,Cáceres
way/991952490-220,220,f,Substation,f,way/991952490,-6.341710703039476,38.89653283895412,ES,POINT (-6.341710703039476 38.896532838954116),16.0,https://simplemaps.com,ESBA,Badajoz
way/996050563-220,220,f,Substation,f,way/996050563,-6.101519131638183,37.495865817792286,ES,POINT (-6.101519131638183 37.495865817792286),19.0,https://simplemaps.com,ESSE,Sevilla
