id,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,DateIn,DateRetrofit,DateOut,lat,lon,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,EIC,projectID
1227,Frieira,Hydro,Run-Of-River,Store,Spain,130.0,,1970.0,,,42.154,-8.1924,,0.0,0.0,0.0,{nan},"{'GEM': {'G603399'}, 'JRC': {'JRC-H398'}, 'GPD': {'WRI1006486'}}"
1228,Gabriel Galan,Hydro,Unknown,Store,Spain,110.0,,1982.0,,,40.2212,-6.1328,,0.0,0.0,0.0,{nan},"{'GEM': {'G603400'}, 'JRC': {'JRC-H460'}, 'GPD': {'WRI1006492'}}"
1229,Ip,Hydro,Pumped Storage,Store,Spain,89.0,,1969.0,,,42.7434,-0.5166,,0.0,0.0,0.0,{nan},"{'GEM': {'G603402'}, 'JRC': {'JRC-H595'}, 'GPD': {'WRI1006560'}}"
1230,Iznajar,Hydro,Reservoir,Store,Spain,77.0,,1969.0,,,37.2753,-4.3871,3623.3766233766232,0.0,0.0,0.0,{nan},"{'GEM': {'G603403'}, 'JRC': {'JRC-H631'}, 'GPD': {'WRI1006562'}}"
1231,La Remolina Gr,Hydro,Reservoir,Store,Spain,85.0,,1990.0,,,42.9704,-5.0156,,0.0,0.0,0.0,{nan},"{'GEM': {'G603406'}, 'JRC': {'JRC-H601'}, 'GPD': {'WRI1006591'}}"
1232,Las Ondinas Gr,Hydro,Reservoir,Store,Spain,81.0,,1966.0,,,42.8427,-6.4701,,0.0,0.0,0.0,{nan},"{'GEM': {'G603407'}, 'JRC': {'JRC-H609'}, 'GPD': {'WRI1006607'}}"
1233,Los Peares,Hydro,Reservoir,Store,Spain,181.0,,1954.0,,,42.4641,-7.7241,280.89887640449444,0.0,0.0,0.0,{nan},"{'GEM': {'G603408'}, 'JRC': {'JRC-H309', 'JRC-H1432'}, 'GPD': {'WRI1006651'}}"
1234,Mequinenza,Hydro,Reservoir,Store,Spain,322.0,,1964.0,,,41.3692,0.2743,817.9012345679013,0.0,0.0,0.0,{nan},"{'GEM': {'G603410'}, 'JRC': {'JRC-H132'}, 'GPD': {'WRI1006676'}}"
1235,Montamara,Hydro,Pumped Storage,Store,Spain,88.0,,1974.0,,,42.6528,1.2536,,0.0,0.0,0.0,{nan},"{'GEM': {'G603411'}, 'JRC': {'JRC-H550'}, 'GPD': {'WRI1006685'}}"
1236,Portodemouros,Hydro,Reservoir,Store,Spain,76.0,,1968.0,,,42.8551,-8.1912,906.9767441860464,0.0,0.0,0.0,{nan},"{'GEM': {'G603414'}, 'JRC': {'JRC-H633', 'JRC-H1769'}, 'GPD': {'WRI1007802'}}"
1237,Puente Bibey,Hydro,Unknown,Store,Spain,315.0,,1960.0,,,42.3342,-7.2152,,0.0,0.0,0.0,{nan},"{'GEM': {'G603415'}, 'JRC': {'JRC-H141'}, 'GPD': {'WRI1007817'}}"
1238,Cijara,Hydro,Reservoir,Store,Spain,104.0,,1956.0,,,39.3722,-5.0159,2901.960784313725,0.0,0.0,0.0,{nan},"{'GEM': {'G603390'}, 'JRC': {'JRC-H506'}, 'GPD': {'WRI1006357'}}"
1622,Alcudia,Hard Coal,Steam Turbine,PP,Spain,239.7036087064253,,1981.0,,2025.0,39.8106,3.0913,,0.0,0.0,0.0,"{nan, nan, nan, nan}","{'BEYONDCOAL': {'BEYOND-ES-3'}, 'GEM': {'G100000100123', 'G100000100124', 'G100000100122', 'G100000100121'}, 'GPD': {'WRI1006172'}}"
1699,Escatron,Lignite,Steam Turbine,PP,Spain,80.0,,1953.0,,2007.0,41.2808,-0.2178,,0.0,0.0,0.0,{nan},"{'BEYONDCOAL': {'BEYOND-ES-13'}, 'GEM': {'G100000102681'}, 'GEO': {'GEO-43839'}}"
1753,Castelnou,Natural Gas,CCGT,PP,Spain,800.0,,2006.0,,,41.2167,-0.2928,,0.0,0.0,0.0,{nan},"{'GEM': {'L100000400672'}, 'GPD': {'WRI1006355'}, 'GEO': {'GEO-43802'}}"
1754,Puerto De Barcelona,Natural Gas,CCGT,PP,Spain,866.2,,2003.0,,,41.3366,2.1594,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'L100000400701'}, 'GPD': {'WRI1007821'}, 'GEO': {'GEO-43761'}}"
1755,Son Reus,Natural Gas,CCGT,PP,Spain,459.0,,2000.0,,,39.64832,2.68081,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'L100000401419'}, 'GPD': {'WRI1007932'}, 'GEO': {'GEO-43817'}}"
1874,Alange Solar,Solar,Pv,Store,Spain,8.5,,2008.0,,,38.8064,-6.2832,,0.0,0.0,0.0,{nan},"{'GEM': {'G100001010484'}, 'JRC': {'JRC-H1812'}}"
1883,Alarcon Spain Alarcon Spain,Hydro,Reservoir,Store,Spain,15.89,,1955.0,,,39.565,-2.113056,,1118.0,523.9,0.0,{nan},"{'JRC': {'JRC-H1523'}, 'GEO': {'GEO-45883'}}"
1891,Talarn Spain Talarn Spain,Hydro,Reservoir,Store,Spain,37.36,,1916.0,,,42.17969,0.91314,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1028'}, 'GEO': {'GEO-43826'}}"
1900,Cortes,Hydro,Reservoir,Store,Spain,246.0,,1989.0,,,39.2636,-0.919,,0.0,0.0,0.0,{nan},"{'GEM': {'G603395'}, 'JRC': {'JRC-H157'}}"
2451,Buendia,Hydro,Reservoir,Store,Spain,55.0,,1956.0,,,40.398998,-2.784,27.545454545454547,1639.0,339.2,1515.0,{nan},"{'JRC': {'JRC-H788'}, 'GPD': {'WRI1006273'}}"
2452,Biescas,Hydro,Reservoir,Store,Spain,62.0,,1969.0,,,42.624001,-0.24,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H719'}, 'GPD': {'WRI1006251'}}"
2453,Bembezar,Hydro,Reservoir,Store,Spain,15.0,,1962.0,,,37.903,-5.207,3533.333333333333,342.0,56.9,53000.0,{nan},"{'JRC': {'JRC-H1532'}, 'GPD': {'WRI1006247'}}"
2475,San Agustin,Hydro,Reservoir,Store,Spain,65.0,,1961.0,,,42.228001,-7.005,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H703'}, 'GPD': {'WRI1007866'}}"
2476,Salas,Hydro,Reservoir,Store,Spain,53.0,,1973.0,,,41.924,-7.943,,87.0,333.2,0.0,{nan},"{'JRC': {'JRC-H807'}, 'GPD': {'WRI1007861'}}"
2477,Ribadelago,Hydro,Reservoir,Store,Spain,35.0,,1955.0,,,42.123001,-6.755,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1069'}, 'GPD': {'WRI1007849'}}"
2478,Regueiro Mao,Hydro,Reservoir,Store,Spain,27.0,,1970.0,,,42.342999,-7.475,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1204'}, 'GPD': {'WRI1007842'}}"
2479,Quereno Gr,Hydro,Reservoir,Store,Spain,34.0,,1961.0,,,42.417,-6.832,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1081'}, 'GPD': {'WRI1007838'}}"
2480,Puerto Pena,Hydro,Reservoir,Store,Spain,56.0,,1964.0,,,39.144001,-5.185,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H780'}, 'GPD': {'WRI1007824'}}"
2481,Proaza,Hydro,Reservoir,Store,Spain,48.0,,1968.0,,,43.259998,-6.007,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H873'}, 'GPD': {'WRI1007805'}}"
2482,Porto,Hydro,Reservoir,Store,Spain,18.0,,1963.0,,,42.161999,-6.921,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1460'}, 'GPD': {'WRI1007801'}}"
2483,Bejo,Hydro,Reservoir,Store,Spain,63.7,,,,,43.122547,-4.414722149999999,,11.8,116.0,0.0,"{nan, nan}","{'JRC': {'JRC-H1716', 'JRC-H1562'}, 'GPD': {'WRI1007734'}}"
2484,Pampaneira,Hydro,Reservoir,Store,Spain,13.0,,1956.0,,,36.939999,-3.343,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1634'}, 'GPD': {'WRI1007285'}}"
2485,Mediano,Hydro,Reservoir,Store,Spain,66.0,,1969.0,,,42.317001,0.2,4045.4545454545455,436.0,92.0,267000.0,{nan},"{'JRC': {'JRC-H688'}, 'GPD': {'WRI1006670'}}"
2486,Burguillo,Hydro,Reservoir,Store,Spain,49.0,,1970.0,,,40.424999,-4.534,,201.0,398.0,0.0,{nan},"{'JRC': {'JRC-H857'}, 'GPD': {'WRI1006274'}}"
2487,Las Conchas,Hydro,Reservoir,Store,Spain,49.0,,1949.0,,,41.944,-8.035,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H859'}, 'GPD': {'WRI1006604'}}"
2488,Lanuza,Hydro,Reservoir,Store,Spain,52.0,,1977.0,,,42.709,-0.304,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H825'}, 'GPD': {'WRI1006603'}}"
2489,Lafortunada Cinca Gr,Hydro,Reservoir,Store,Spain,42.0,,1923.0,,,42.570999,0.202,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H948'}, 'GPD': {'WRI1006600', 'WRI1006599'}}"
2490,La Serena,Hydro,Reservoir,Store,Spain,25.0,,1992.0,,,38.912998,-5.413,16840.0,3219.0,125.0,421000.0,{nan},"{'JRC': {'JRC-H1241'}, 'GPD': {'WRI1006595'}}"
2491,Guijo De Granadilla,Hydro,Pumped Storage,Store,Spain,105.21,,1982.0,,,40.1800665,-6.1422595,,0.0,0.0,0.0,"{nan, nan}","{'JRC': {'JRC-H817', 'JRC-H809'}, 'GPD': {'WRI1006525'}}"
2492,Guadalmena,Hydro,Reservoir,Store,Spain,15.0,,1970.0,,,38.356998,-2.921,5733.333333333333,347.0,103.0,86000.0,{nan},"{'JRC': {'JRC-H1533'}, 'GPD': {'WRI1006522'}}"
2493,Grado,Hydro,Reservoir,Store,Spain,46.0,,1968.0,,,42.164001,0.241,1500.0,300.0,63.5,69000.0,{nan},"{'JRC': {'JRC-H887'}, 'GPD': {'WRI1006505'}}"
2494,Eume,Hydro,Reservoir,Store,Spain,54.0,,1960.0,,,43.403999,-8.043,,123.0,161.1,0.0,{nan},"{'JRC': {'JRC-H799'}, 'GPD': {'WRI1006471'}}"
2495,Entrepenas,Hydro,Reservoir,Store,Spain,37.0,,1956.0,,,40.493,-2.75,,835.0,343.7,0.0,{nan},"{'JRC': {'JRC-H1031'}, 'GPD': {'WRI1006462'}}"
2496,Duque,Hydro,Reservoir,Store,Spain,13.0,,1982.0,,,36.919998,-3.344,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1632'}, 'GPD': {'WRI1006425'}}"
2497,Domeno,Hydro,Reservoir,Store,Spain,20.0,,2001.0,,,39.738998,-0.929,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1408'}, 'GPD': {'WRI1006332'}}"
2498,Las Picadas,Hydro,Reservoir,Store,Spain,20.0,,1952.0,,,40.333,-4.249,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1409'}, 'GPD': {'WRI1006610'}}"
2559,Santa Marina,Hydro,Reservoir,Store,Spain,33.0,,1992.0,,,42.668999,-6.512,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1092'}, 'GPD': {'WRI1023649'}}"
2614,Valparaiso,Hydro,Pumped Storage,Store,Spain,65.0,,1988.0,,,41.993,-6.271,,169.0,358.3,0.0,{nan},"{'JRC': {'JRC-H674'}, 'GPD': {'WRI1008019'}}"
2615,Sobron,Hydro,Reservoir,Store,Spain,29.0,,1961.0,,,42.820999,-3.157,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1162'}, 'GPD': {'WRI1007924'}}"
2616,Seira,Hydro,Run-Of-River,PP,Spain,36.65,,1996.0,,,42.478026,0.4360963,,0.0,146.5,0.0,{nan},"{'JRC': {'JRC-H3409'}, 'GPD': {'WRI1007896'}}"
2617,Central De Embassament De Sau,Hydro,Reservoir,Store,Spain,55.56,,1964.0,,,41.9676192752186,2.4141546413718,,165.26,97.0,0.0,{nan},"{'JRC': {'JRC-H3618'}, 'GPD': {'WRI1007890'}}"
2618,Santiago Jares,Hydro,Reservoir,Store,Spain,51.0,,1968.0,,,42.335999,-7.112,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H833'}, 'GPD': {'WRI1007885'}}"
2909,Guardo,Hard Coal,,PP,Spain,485.8,,1984.0,,,42.8261,-4.8463,,0.0,0.0,0.0,"{'18WGUA1-12345-0T', '18WGUA2-12345-0J'}","{'ENTSOE': {'18WGUA1-12345-0T', '18WGUA2-12345-0J'}, 'GPD': {'WRI1006407'}}"
3252,Egvren,Wind,Onshore,PP,Spain,115.0,,,,,41.725,-1.4,,0.0,0.0,0.0,{'18W0000000005I32'},"{'ENTSOE': {'18W0000000005I32'}, 'GEM': {'G100000918669', 'G100000918670'}}"
3253,Eceasa,Wind,Onshore,PP,Spain,134.3,,2008.0,,,39.0564,-1.8328,,0.0,0.0,0.0,{'18WECEASA-1234-R'},"{'ENTSOE': {'18WECEASA-1234-R'}, 'GEM': {'G100000918427', 'G100000918484'}}"
3342,Ect,Natural Gas,CCGT,PP,Spain,274.6,,2007.0,,,41.2976,-0.3394999999999999,,0.0,0.0,0.0,{'18WECT2-123456-X'},"{'ENTSOE': {'18WECT2-123456-X'}, 'GEO': {'GEO-43819'}}"
3561,Corbera Wind Farm,Wind,Onshore,PP,Spain,49.0,,2010.0,,,41.743,-0.295,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000918287'}, 'GPD': {'WRI1006400'}}"
3562,Colladetes Wind Farm,Wind,Onshore,PP,Spain,37.0,,1999.0,,,40.8667,0.7167,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000912280'}, 'GPD': {'WRI1006621'}}"
3563,Clares Wind Farm,Wind,Onshore,PP,Spain,32.0,,2006.0,,,41.0337,-2.1434,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000916782'}, 'GPD': {'WRI1006770'}}"
3564,Pedra Chantada Wind Farm,Wind,Onshore,PP,Spain,22.0,,2003.0,,,42.6088,-7.7712,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000915172'}, 'GPD': {'WRI1007159', 'WRI1006986'}}"
3565,Cerro Vicente Wind Farm,Wind,Onshore,PP,Spain,69.0,,2003.0,,,38.8299,-1.6816,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000917513', 'G100000916469'}, 'GPD': {'WRI1006766'}}"
3566,Cerro Del Palo Wind Farm,Wind,Onshore,PP,Spain,50.0,,2004.0,,,39.4511,-2.227,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000918431'}, 'GPD': {'WRI1006764'}}"
3567,Cerro De La Punta Wind Farm,Wind,Onshore,PP,Spain,24.0,,1999.0,,,38.9864,-1.3847,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000915461'}, 'GPD': {'WRI1006763'}}"
3568,Cerro De La Nevera Wind Farm,Wind,Onshore,PP,Spain,32.0,,2009.0,,,39.8833,-0.9501,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000916779'}, 'GPD': {'WRI1007352'}}"
3569,Cerro De La Higuera Wind Farm,Wind,Onshore,PP,Spain,62.0,,2009.0,,,36.9303,-4.8778500000000005,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000914062', 'G100000917912'}, 'GPD': {'WRI1007350'}}"
3571,Cerro Blanco Acciona Energia Iberdrola Wind Farm,Wind,Onshore,PP,Spain,48.0,,2007.0,,,38.7315,-2.4171,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000918157'}, 'GPD': {'WRI1006975'}}"
3572,Castrelo,Hydro,Reservoir,PP,Spain,128.0,,1969.0,,,42.2922,-8.1149,,0.0,0.0,0.0,{nan},"{'GEM': {'G603387'}, 'GPD': {'WRI1006320'}}"
3573,Castilfrio Wind Farm,Wind,Onshore,PP,Spain,50.0,,2001.0,,,41.949,-2.2928,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000915795', 'G100000915727'}, 'GPD': {'WRI1023527'}}"
3574,Carrasquillo Wind Farm,Wind,Onshore,PP,Spain,49.0,,2003.0,,,42.2295,-4.1778,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000918283'}, 'GPD': {'WRI1006724'}}"
3575,Casa Del Aire Wind Farm,Wind,Onshore,PP,Spain,50.0,,2004.0,,,38.9501,-2.5401,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000918426'}, 'GPD': {'WRI1006759'}}"
3576,Carballeira Wind Farm,Wind,Onshore,PP,Spain,24.0,,2004.0,,,42.4168,-7.764,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000915456'}, 'GPD': {'WRI1006963'}}"
3577,Carba Wind Farm,Wind,Onshore,PP,Spain,20.0,,2001.0,,,43.4201,-7.6401,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000914491'}, 'GPD': {'WRI1007301'}}"
3578,Caramonte Wind Farm,Wind,Onshore,PP,Spain,50.0,,2009.0,,,41.1248,-2.4293,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000918422'}, 'GPD': {'WRI1006962'}}"
3579,Canredondo Wind Farm,Wind,Onshore,PP,Spain,28.0,,2006.0,,,40.8112,-2.5479,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000916212'}, 'GPD': {'WRI1006959'}}"
3580,Cerro Calderon Wind Farm,Wind,Onshore,PP,Spain,100.0,,2004.0,,,39.4562,-2.24715,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000918571', 'G100000918429'}, 'GPD': {'WRI1006978', 'WRI1007341'}}"
3581,El Hierro Wind Farm,Wind,Onshore,PP,Spain,65.0,,2008.0,,,41.69305,-6.00095,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000917874', 'G100000915103'}, 'GPD': {'WRI1006791'}}"
3582,El Coterejon Wind Farm,Wind,Onshore,PP,Spain,18.0,,2008.0,,,40.4532,-4.4647,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000913970'}, 'GPD': {'WRI1007015'}}"
3583,El Colmenar Wind Farm,Wind,Onshore,PP,Spain,28.0,,2007.0,,,39.9667,-0.2501,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000916227'}, 'GPD': {'WRI1007359'}}"
3584,El Cerro Wind Farm,Wind,Onshore,PP,Spain,20.0,,2001.0,,,40.3167,-5.9167,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000914526'}, 'GPD': {'WRI1006436'}}"
3585,El Centenar Wind Farm,Wind,Onshore,PP,Spain,40.0,,2009.0,,,36.539,-5.3868,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000917610'}, 'GPD': {'WRI1007423'}}"
3586,El Cayo Wind Farm,Wind,Onshore,PP,Spain,25.0,,2005.0,,,41.992,-2.3283,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000915742'}, 'GPD': {'WRI1006788'}}"
3587,El Canto Wind Farm,Wind,Onshore,PP,Spain,15.0,,2000.0,,,41.0845,-3.8599,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000913049'}, 'GPD': {'WRI1006434'}}"
3588,El Bancal Wind Farm,Wind,Onshore,PP,Spain,21.0,,2007.0,,,36.0139,-5.6069,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000914872'}, 'GPD': {'WRI1007418'}}"
3589,Tarifa Repotenciado Wind Farm,Wind,Onshore,PP,Spain,30.0,,2019.0,,,36.0128,-5.6049,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000916538'}, 'GPD': {'WRI1007704'}}"
3590,Cordal De Montouto Wind Farm,Wind,Onshore,PP,Spain,14.0,,2001.0,,,43.2387,-7.9304,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000912625'}, 'GPD': {'WRI1006780'}}"
3591,Echague Wind Farm,Wind,Onshore,PP,Spain,24.0,,1999.0,,,42.6705,-1.5968,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000915476'}, 'GPD': {'WRI1007008'}}"
3592,Dolar Wind Farm,Wind,Onshore,PP,Spain,100.0,,2003.0,,,37.1766,-2.9502,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000918455', 'G100000918456'}, 'GPD': {'WRI1007006', 'WRI1007005'}}"
3593,Cuesta Colorada Wind Farm,Wind,Onshore,PP,Spain,50.0,,2003.0,,,39.4663,-2.2057,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000918451'}, 'GPD': {'WRI1006774'}}"
3594,Couto De San Sebastian Wind Farm,Wind,Onshore,PP,Spain,18.0,,2007.0,,,42.696,-8.2465,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000913949'}, 'GPD': {'WRI1007366'}}"
3595,Corzan Wind Farm,Wind,Onshore,PP,Spain,43.0,,2004.0,,,42.9226,-8.8479,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000917872'}, 'GPD': {'WRI1006994'}}"
3596,Cortijo La Linera Wind Farm,Wind,Onshore,PP,Spain,28.0,,2008.0,,,38.1144,-2.5711,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000916218'}, 'GPD': {'WRI1007364'}}"
3597,Cortijo Iruelas Wind Farm,Wind,Onshore,PP,Spain,14.0,,2005.0,,,37.3167,-4.0501,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000912626'}, 'GPD': {'WRI1007363'}}"
3598,Cortijo De Guerra Wind Farm,Wind,Onshore,PP,Spain,41.0,,2007.0,,,36.4993,-6.074,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000917711'}, 'GPD': {'WRI1007362', 'WRI1006772'}}"
3599,Corme Wind Farm,Wind,Onshore,PP,Spain,36.0,,2000.0,,2017.0,43.2837,-8.9539,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000913946', 'G100000913945'}, 'GPD': {'WRI1007361'}}"
3600,Ecocarburantes Espanoles,Natural Gas,CCGT,CHP,Spain,22.0,,2012.0,,,37.580496805577,-0.923301215637871,,0.0,0.0,0.0,{nan},"{'GEM': {'L100000407783'}, 'GPD': {'WRI1006426'}}"
3610,Canalejas Wind Farm,Wind,Onshore,PP,Spain,19.0,,2005.0,,,39.8501,-0.7501,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000914329'}, 'GPD': {'WRI1006300'}}"
3621,Campo De Magallon Wind Farm,Wind,Onshore,PP,Spain,50.0,,2006.0,,,41.7996,-1.358,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000910435', 'G100000917664'}, 'GPD': {'WRI1006834', 'WRI1007204'}}"
3622,Campisabalos Wind Farm,Wind,Onshore,PP,Spain,24.0,,2002.0,,,41.2965,-3.1729,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000915452'}, 'GPD': {'WRI1006957'}}"
3623,Campalbo Wind Farm,Wind,Onshore,PP,Spain,49.0,,2002.0,,,39.8878,-1.2496,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000918282'}, 'GPD': {'WRI1006756'}}"
3624,Callejas Wind Farm,Wind,Onshore,PP,Spain,126.8,,2004.0,,,39.622150000000005,-1.80295,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000918416', 'G100000919146'}, 'GPD': {'WRI1006755'}}"
3625,Caldereros Wind Farm,Wind,Onshore,PP,Spain,38.0,,2008.0,,,40.807,-1.5835,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000917427'}, 'GPD': {'WRI1006955'}}"
3626,Cabezuelo Wind Farm,Wind,Onshore,PP,Spain,30.0,,2006.0,,,39.2333,-1.7501,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000916463'}, 'GPD': {'WRI1006952'}}"
3627,Ca Tresorer,Natural Gas,CCGT,PP,Spain,460.0,,2006.0,,,39.5672,2.6895,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'L100000401420'}, 'GPD': {'WRI1006309'}}"
3628,Bullana Wind Farm,Wind,Onshore,PP,Spain,38.0,,2009.0,,,41.2596,-2.3801,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000917426'}, 'GPD': {'WRI1006948'}}"
3629,Buio Wind Farm,Wind,Onshore,PP,Spain,40.0,,2006.0,,,43.2674,-8.7833,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000917596'}, 'GPD': {'WRI1006902'}}"
3631,Belchite Wind Farm,Wind,Onshore,PP,Spain,50.0,,2004.0,,,41.307,-0.688,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000918396'}, 'GPD': {'WRI1007333'}}"
3632,Alto Palancia Wind Farm,Wind,Onshore,PP,Spain,106.0,,2007.0,,,40.00986666666667,-0.6935333333333333,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100000916766', 'G100000916196', 'G100000918065'}, 'GPD': {'WRI1007317'}}"
3633,Alentisque Wind Farm,Wind,Onshore,PP,Spain,47.0,,2007.0,,,41.4029,-2.3252,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000918114'}, 'GPD': {'WRI1006179'}}"
3634,Aldeavieja Wind Farm,Wind,Onshore,PP,Spain,30.0,,2000.0,,,40.7151,-4.4851,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100000913173', 'G100000912976'}, 'GPD': {'WRI1006925'}}"
3635,Alconera Solar,Solar,Pv,PP,Spain,14.6,,2008.0,,,38.37115,-6.4568,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'G100001010487', 'G100001010486'}, 'GPD': {'WRI1007304'}}"
3636,Aibar Wind Farm,Wind,Onshore,PP,Spain,37.0,,1999.0,,,42.6397,-1.3915,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000917352'}, 'GPD': {'WRI1007302'}}"
3637,Agreda Wind Farm,Wind,Onshore,PP,Spain,18.0,,2013.0,,,41.8559,-1.9224,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000913898'}, 'GPD': {'WRI1006162'}}"
3640,Belmonte Wind Farm,Wind,Onshore,PP,Spain,35.0,,2006.0,,,43.3049,-6.2743,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000917117'}, 'GPD': {'WRI1023529'}}"
3718,Sil,Hydro,Reservoir,Store,Spain,2594.5,,,,,43.49489,-7.24214799999999,,0.0,0.0,0.0,"{'18WSIL-123456-0G', '18WSBEU-12345-0Q', '18WSILB-12345-0I'}","{'ENTSOE': {'18WSIL-123456-0G', '18WSBEU-12345-0Q', '18WSILB-12345-0I'}, 'JRC': {'JRC-H86'}}"
3719,Ebro Alto,Hydro,Reservoir,Store,Spain,212.6,,,,,42.974583,-4.04875,52.333333333333336,0.0,0.0,0.0,{'18WEBRA-12345-06'},"{'ENTSOE': {'18WEBRA-12345-06'}, 'JRC': {'JRC-H1925'}}"
3811,El Moral Wind Farm,Wind,Onshore,PP,Spain,40.0,,2006.0,,,38.8398,-3.5933,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000917611'}, 'GPD': {'WRI1007021', 'WRI1007431'}}"
3860,Virgen De Los Llanos Wind Farm,Wind,Onshore,PP,Spain,87.0,,1999.0,,,38.97820000000001,-1.4289666666666667,,0.0,0.0,0.0,"{nan, nan, nan}","{'GEM': {'G100000915383', 'G100000916026', 'G100000917446'}, 'GPD': {'WRI1023528'}}"
3962,Lomillas Wind Farm,Wind,Onshore,PP,Spain,50.0,,2005.0,,,39.4691,-2.1709,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000918534'}, 'GPD': {'WRI1023657', 'WRI1007530'}}"
3963,Lezuza Wind Farm,Wind,Onshore,PP,Spain,50.0,,2009.0,,,38.9002,-2.3493,,0.0,0.0,0.0,{nan},"{'GEM': {'G100000918529'}, 'GPD': {'WRI1007098'}}"
